id,name,latitude,longitude
1,"Jackson & Austin Terminal",41.876199675261,-87.774002552032
2,"5900 W Jackson",41.877154302508,-87.771331071854
3,"Jackson & Menard",41.877034475603,-87.769770026207
4,"5700 W Jackson",41.877086400623,-87.7674472332
6,"Jackson & Lotus",41.876555165735,-87.761412262917
7,"5351 W Jackson",41.876587119838,-87.759336233139
8,"Jackson & Lockwood",41.876623068185,-87.757281661034
9,"Jackson & Laramie",41.876651027996,-87.754631638527
10,"Jackson & Leamington",41.876667005025,-87.753167152405
11,"5047 W Jackson",41.876694964818,-87.751278877258
12,"Jackson & Lavergne",41.876730913104,-87.748939990997
13,"4849 W Jackson",41.876754878617,-87.747040987015
14,"Jackson & Cicero",41.876790826869,-87.74482011795
15,"Jackson & Kilpatrick",41.876858729069,-87.742481231689
16,"Jackson & Kenton",41.876902665747,-87.740619778633
17,"Jackson & Kolmar",41.876918642714,-87.739208936691
18,"Jackson & Kilbourn",41.876934619677,-87.737572789192
19,"Jackson & Kostner",41.876954590874,-87.735051512718
20,"Jackson & Kildare",41.876982550541,-87.732605338097
21,"Jackson & Keeler",41.8770224929,-87.730169892311
22,"Jackson & Karlov",41.877046458303,-87.727707624435
23,"Jackson & Pulaski",41.877066429466,-87.725175619125
24,"Jackson & Springfield",41.877110366002,-87.722788453102
25,"Jackson & Hamlin",41.877134331373,-87.720857262611
26,"Jackson & Central Park",41.877202233207,-87.715492844582
27,"Jackson & St. Louis",41.877218210099,-87.713234424591
29,"Jackson & Spaulding",41.877278123408,-87.708224058151
30,"Jackson & Kedzie",41.877298094498,-87.70583152771
31,"Jackson & Albany",41.877322059798,-87.703320980072
32,"Jackson & Sacramento",41.877362001945,-87.70082116127
33,"Jackson & Francisco",41.877393955645,-87.698391079903
34,"Jackson & California",41.877409932489,-87.695939540863
35,"Jackson & Washtenaw",41.877437891956,-87.693589925766
36,"2609 W Jackson",41.877457862996,-87.691696286201
38,"Jackson & Western",41.87752975869,-87.686144113541
39,"Jackson & Oakley",41.877553723903,-87.683601379395
40,"Jackson & Leavitt",41.877577689108,-87.681600451469
41,"Jackson & Hoyne",41.877445880373,-87.678762674332
42,"Jackson & Damen",41.877465851411,-87.676713466644
44,"Damen & Congress",41.875137186327,-87.676579356194
48,"Harrison & Wood",41.87409864624,-87.671359777451
49,"Harrison & Paulina",41.874130601571,-87.669171094894
50,"Ashland & Congress",41.875073276656,-87.666478157043
51,"Ashland & Van Buren",41.876559159998,-87.666510343552
52,"Malcolm X College",41.877473839824,-87.674052715302
53,"Jackson & Ogden",41.877521770284,-87.670994997025
54,"Jackson & Paulina",41.877557718105,-87.668924331665
55,"Jackson & Ashland",41.877589671707,-87.666944861412
56,"Jackson & Laflin",41.877641596275,-87.664021253586
57,"Jackson & Loomis",41.877685532416,-87.661660909653
59,"Jackson & Racine",41.877757427854,-87.656784653664
60,"Jackson & Aberdeen",41.877805358101,-87.654354572296
61,"Jackson & Morgan",41.877849294129,-87.651677727699
63,"Jackson & Peoria",41.877885241766,-87.649269104004
64,"Jackson & Halsted",41.877929177739,-87.646973133087
65,"Jackson & Desplaines",41.877961131155,-87.64380812645
67,"Jackson & Canal",41.877993084555,-87.639774084091
69,"Jackson & Financial Place",41.878108915496,-87.632880806923
70,"Jackson & Dearborn",41.878156845479,-87.629528045654
71,"Jackson & State",41.87816882797,-87.628058195114
72,"Jackson & Wabash",41.878224746228,-87.625772953033
73,"Michigan & Van Buren/Congress",41.87627157237,-87.6243942976
74,"Congress Plaza & Michigan",41.874877552888,-87.623605728149
75,"Michigan & Van Buren",41.877006515959,-87.624126076698
76,"Michigan & Jackson",41.878124892161,-87.624158263206
77,"Adams & Wabash",41.879538811203,-87.625778317451
80,"Adams & Wells",41.879434965106,-87.634109258652
86,"Van Buren & Jefferson",41.876750884365,-87.642327547073
87,"Van Buren & Desplaines",41.876754878617,-87.64380812645
88,"Van Buren & Halsted",41.876726918851,-87.647037506104
89,"Van Buren & Peoria",41.876667005025,-87.649376392365
92,"Van Buren & Aberdeen",41.876595108361,-87.65439748764
93,"Van Buren & Racine",41.876555165735,-87.656790018082
94,"Van Buren & Throop",41.876523211616,-87.65930056572
96,"Van Buren & Laflin",41.876423354891,-87.66406416893
97,"Van Buren & Ashland",41.8764073778,-87.666456699371
99,"Van Buren & Ogden",41.876307520894,-87.671847939491
100,"Malcolm X College",41.876279560933,-87.674009799957
101,"Van Buren & Damen",41.876255595242,-87.676075100899
103,"Harrison & Paulina",41.87421847865,-87.66757786274
107,"Harrison & Ogden",41.874114623908,-87.674514055252
108,"Harrison & Damen",41.87407867415,-87.676305770874
111,"Damen & Jackson",41.877381973009,-87.676504254341
118,"Jackson & Rockwell",41.8775457355,-87.690918445587
119,"Jackson & Washtenaw",41.877493810853,-87.6939868927
120,"Jackson & California",41.877465851411,-87.69646525383
121,"Jackson & Francisco",41.877453868789,-87.698782682419
122,"Jackson & Sacramento",41.877413926699,-87.701341509819
123,"Jackson & Albany",41.877385967221,-87.703782320023
124,"Jackson & Kedzie",41.877350019304,-87.706282138824
125,"Jackson & Spaulding",41.877346025089,-87.708594202995
126,"Jackson & Homan",41.877310077149,-87.711174488068
127,"Jackson & St. Louis",41.877274129189,-87.71367430687
128,"Central Park & Jackson",41.876958585113,-87.715798616409
129,"Jackson & Hamlin",41.877198238984,-87.721071839333
130,"Jackson & Springfield",41.877166285186,-87.723357081413
131,"Jackson & Pulaski",41.877122348689,-87.725835442543
132,"Jackson & Karlov",41.877102377543,-87.728152871132
133,"Jackson & Keeler",41.87707441793,-87.730620503426
134,"Jackson & Kildare",41.877046458303,-87.733147144318
135,"Jackson & Kostner",41.8770224929,-87.735528945923
136,"Jackson & Kilbourn",41.876990539015,-87.737975120544
137,"Jackson & Kolmar",41.876978556303,-87.739466428757
138,"Jackson & Kenton",41.876954590874,-87.740775346756
139,"Jackson & Kilpatrick",41.876918642714,-87.742846012115
140,"Jackson & Cicero",41.876838757841,-87.74542093277
141,"4900 W Jackson",41.876810798112,-87.747196555138
142,"Jackson & Lavergne",41.87678683262,-87.74939596653
143,"5056 W Jackson",41.876750884365,-87.75162756443
144,"Jackson & Leamington",41.876718930344,-87.753515839577
145,"Jackson & Laramie",41.876706947582,-87.755200266838
146,"Jackson & Lockwood",41.876674993539,-87.757839560509
147,"5400 W Jackson",41.876651027996,-87.759674191475
148,"Jackson & Lotus",41.876615079665,-87.761777043343
149,"Jackson & Central",41.876575137051,-87.76461482048
150,"5700 W Jackson",41.877146314055,-87.768031954765
151,"Jackson & Menard",41.877098383314,-87.769850492477
152,"Jackson & Mayfield",41.877214215877,-87.771357893944
153,"Harrison & Central Terminal",41.872536809953,-87.764813303947
154,"Harrison & Lotus",41.872844386869,-87.761777043343
155,"5400 W Harrison",41.872868353839,-87.759615182877
156,"Harrison & Lockwood",41.872908298769,-87.757592797279
157,"Harrison & Laramie",41.872936260206,-87.75489449501
158,"Harrison & Leamington",41.872960227142,-87.753301262856
159,"Harrison & Lavergne",41.873016149957,-87.749358415604
160,"Harrison & Cicero",41.873131989918,-87.745265364647
161,"Harrison & Kilpatrick",41.873199896005,-87.742717266083
162,"4630 W Harrison",41.873223862842,-87.740893363953
163,"Harrison & Kolmar ",41.873255818611,-87.739498615265
164,"Harrison & Kilbourn ",41.873283779895,-87.737991213799
165,"Harrison & Kostner",41.873779092049,-87.735577225685
166,"Kostner & Lexington",41.871662005179,-87.735196352005
167,"Fifth Avenue & Kostner",41.870331799635,-87.735003232956
168,"Fifth Avenue & Kildare",41.870942978593,-87.732782363892
169,"Fifth Avenue & Keeler",41.871677983456,-87.730121612549
170,"Fifth Avenue & Karlov",41.872389012727,-87.727562785149
171,"Fifth Avenue & Pulaski",41.872936260206,-87.72557258606
172,"Harrison & Springfield",41.873447552887,-87.723104953766
174,"Harrison & Independence",41.873483503,-87.719532251358
175,"Harrison & Lawndale",41.873499480821,-87.718228697777
177,"Harrison & St. Louis",41.873571380968,-87.713352441788
178,"Harrison & Homan",41.873591353217,-87.710906267166
179,"Harrison & Spaulding",41.873635292142,-87.708540558815
181,"Harrison & Albany",41.873695208809,-87.703557014465
182,"Harrison & Sacramento",41.87371917546,-87.70109474659
183,"Harrison & Francisco",41.873747136542,-87.698702216148
185,"Harrison & Washtenaw",41.873779092049,-87.693793773651
186,"Harrison & Maplewood ",41.873815041975,-87.690703868866
187,"Harrison & Campbell",41.873839008581,-87.688751220703
188,"Harrison & Western",41.873858980746,-87.686401605606
189,"Harrison & Oakley",41.873902919488,-87.683955430984
190,"Harrison & Leavitt",41.873930880489,-87.681509256363
191,"Harrison & Hoyne",41.87396683033,-87.679030895233
192,"Harrison & Damen",41.874010768997,-87.676659822464
193,"Harrison & Ashland",41.874110629491,-87.666451334953
194,"Harrison & Laflin",41.874106635074,-87.664262652397
195,"Harrison & Loomis",41.874110629491,-87.661934494972
196,"1335 W Harrison",41.874146579231,-87.660233974457
197,"1231 W Harrison",41.874170545713,-87.658442258835
198,"Harrison & Racine",41.874202501008,-87.656666636467
199,"1100 W Harrison",41.874246439513,-87.654349207878
200,"Harrison & Morgan",41.874286383582,-87.651940584183
201,"900 W Harrison",41.874346299639,-87.648807764053
202,"Halsted & Harrison",41.874765710466,-87.647096514702
203,"Halsted & Van Buren",41.876551171471,-87.6471555233
204,"Halsted & Jackson",41.877857282494,-87.647193074226
205,"UIC-Halsted Blue Line Station",41.875500671371,-87.64720916748
206,"Harrison & Halsted",41.874442165214,-87.647734880447
207,"900 W Harrison",41.87449409234,-87.649258375168
208,"Harrison & Morgan",41.874450154005,-87.651591897011
209,"1100 W Harrison",41.874398226843,-87.654440402985
210,"Harrison & Racine",41.874354288443,-87.657428383827
211,"1232 W Harrison",41.87433032203,-87.658452987671
212,"1336 W Harrison",41.874310350012,-87.660196423531
213,"Harrison & Loomis",41.874298366798,-87.661623358727
214,"Harrison & Laflin",41.87427839477,-87.664139270782
215,"Harrison & Ashland",41.874286383582,-87.666392326355
216,"Harrison & Hoyne",41.874030741108,-87.67874121666
217,"Harrison & Leavitt",41.874010768997,-87.681203484535
218,"Harrison & Oakley",41.873970824755,-87.683644294739
219,"Harrison & Western",41.873930880489,-87.686026096344
220,"Harrison & Campbell",41.873898925058,-87.688499093056
221,"Harrison & Maplewood ",41.873882947336,-87.690424919128
222,"Harrison & Washtenaw",41.873843003015,-87.693573832512
223,"Harrison & California",41.873843003015,-87.695907354355
224,"Harrison & Francisco",41.873815041975,-87.698353528976
225,"Harrison & Sacramento",41.873787080923,-87.700837254524
226,"Harrison & Albany",41.87375512542,-87.703267335892
227,"Harrison & Kedzie",41.873743142102,-87.705863714218
228,"Congress & Kedzie",41.87494545712,-87.706126570702
229,"Congress & Spaulding",41.874641884698,-87.708191871643
230,"Congress & Homan",41.874589957692,-87.71059513092
231,"Congress & St. Louis",41.874554008202,-87.71274626255
233,"3700 W Congress",41.874542025034,-87.717912197113
234,"Congress & Hamlin/Independence",41.874530041864,-87.719639539719
235,"Congress & Springfield",41.874490097947,-87.722589969635
237,"Congress & Karlov",41.874382249247,-87.727739810944
239,"Congress & Kildare",41.874326327627,-87.732658982277
240,"Harrison & Kostner",41.873787080923,-87.73572742939
241,"Harrison & Kilbourn ",41.873355680285,-87.737465500832
242,"Harrison & Kolmar ",41.8733197301,-87.739133834839
243,"4630 W Harrison",41.873287774363,-87.74076461792
244,"Harrison & Kilpatrick",41.87326380755,-87.742352485657
246,"Harrison & Lavergne",41.873092045128,-87.748886346817
247,"Harrison & Leamington",41.873024138926,-87.753081321716
248,"Harrison & Laramie",41.873008160986,-87.754492163658
249,"Harrison & Lockwood",41.872972210606,-87.757281661034
250,"5400 W Harrison",41.872928271225,-87.759572267532
252,"Harrison & Central",41.872900309785,-87.76448071003
257,"5500 W Roosevelt",41.86560595069,-87.76281774044
258,"Roosevelt & 54th Avenue",41.865669869827,-87.75947034359
259,"5300 W. Roosevelt",41.86569783443,-87.757061719894
260,"Roosevelt & Laramie",41.865745773721,-87.754712104797
261,"Roosevelt & 51st Avenue",41.865785723102,-87.752169370651
262,"Roosevelt & 50th Avenue",41.865817682589,-87.7498036623
263,"Roosevelt & 49th Avenue",41.865845647127,-87.74729847908
265,"Roosevelt & 47th Avenue",41.865921550812,-87.742438316345
268,"Roosevelt & Kilbourn",41.865989464558,-87.737503051758
270,"Roosevelt & Kildare",41.866057378233,-87.732626795769
272,"Roosevelt & Karlov",41.866149261325,-87.727745175362
274,"Roosevelt & Springfield",41.866193205365,-87.722863554955
275,"Roosevelt & Independence",41.86621717483,-87.720331549644
277,"Roosevelt & Lawndale",41.866237149376,-87.717992663383
278,"Roosevelt & Central Park",41.866257123916,-87.71560549736
279,"Roosevelt & St. Louis",41.866289083168,-87.713094949722
283,"Roosevelt & Albany",41.866408930218,-87.703304886818
284,"Roosevelt & Sacramento",41.866440889394,-87.700928449631
285,"Roosevelt & Francisco",41.866456868976,-87.698423266411
287,"Roosevelt & Washtenaw",41.866508802589,-87.693536281586
288,"Roosevelt & Talman",41.866520787263,-87.692302465439
296,"Roosevelt & Wolcott",41.866684577582,-87.673623561859
297,"Roosevelt & Wood",41.86671653662,-87.671456336975
298,"Roosevelt & Paulina",41.86676048027,-87.669010162354
300,"Roosevelt & Laflin",41.866788444396,-87.664048075676
302,"Roosevelt & Throop",41.866880326437,-87.659338116646
303,"Roosevelt & Racine",41.866912285377,-87.656800746918
305,"Roosevelt & Blue Island",41.86695223403,-87.653641104698
306,"Roosevelt & Morgan",41.866996177518,-87.651221752167
307,"900 E Roosevelt",41.867020146681,-87.649419307709
310,"Roosevelt & Jefferson",41.867120018097,-87.642295360565
312,"Roosevelt & Canal",41.867151976917,-87.638840675354
313,"327 W Roosevelt",41.867199915117,-87.635573744774
315,"Roosevelt & Clark",41.86727182235,-87.630681395531
316,"Roosevelt & State",41.867311770778,-87.627119421959
318,"Roosevelt & Michigan",41.867335739823,-87.624329924583
326,"327 W Roosevelt",41.867399657231,-87.635552287102
327,"Roosevelt & Canal",41.86735571402,-87.639044523239
328,"Roosevelt & Clinton",41.867335739823,-87.640573382378
329,"Roosevelt & Jefferson",41.867323755301,-87.6420378685
331,"Roosevelt & Halsted",41.867267827506,-87.646538615227
332,"900 W Roosevelt",41.867211899662,-87.649462223053
333,"Roosevelt & Morgan",41.867183935721,-87.650862336159
334,"Roosevelt & Blue Island",41.867151976917,-87.653083205223
335,"Roosevelt & May",41.86711202839,-87.655030488968
336,"Roosevelt & Racine",41.867096048972,-87.656500339508
337,"Roosevelt & Throop",41.867056100409,-87.659032344818
340,"Roosevelt & Ashland",41.866948239166,-87.666167020798
341,"Roosevelt & Paulina",41.866956228893,-87.668795585632
342,"Roosevelt & Wood",41.866928264841,-87.671113014221
343,"Roosevelt & Wolcott",41.866908290511,-87.67343044281
344,"Roosevelt & Damen",41.866848367481,-87.67596244812
348,"Roosevelt & Western",41.866644628762,-87.685843706131
349,"Roosevelt & Campbell ",41.866616664574,-87.688778042793
350,"Roosevelt & Talman",41.866584705486,-87.692329287529
351,"Roosevelt & Washtenaw",41.866580710599,-87.693300247192
353,"Roosevelt & Francisco",41.866524782154,-87.698214054108
354,"Roosevelt & Sacramento",41.866500812805,-87.700542211533
355,"Roosevelt & Albany",41.866472848553,-87.703063488007
356,"Roosevelt & Kedzie",41.86645287408,-87.70550429821
357,"Roosevelt & Spaulding",41.866428904705,-87.707934379578
358,"Roosevelt & Homan",41.866392950624,-87.710439562798
359,"Roosevelt & St. Louis",41.866360991425,-87.712858915329
361,"Roosevelt & Lawndale",41.866293078073,-87.717788815498
362,"Roosevelt & Independence",41.866285088262,-87.719382047653
364,"Roosevelt & Springfield",41.866261118824,-87.722573876381
365,"Roosevelt & Pulaski",41.866221169739,-87.725282907486
366,"Roosevelt & Karlov",41.866213179919,-87.727525234222
367,"Roosevelt & Keeler",41.866161246066,-87.730137705803
368,"Roosevelt & Kildare",41.866117302003,-87.732401490211
369,"Roosevelt & Kostner",41.866093332502,-87.734831571579
370,"Roosevelt & Kilbourn",41.866049388393,-87.737132906914
373,"Roosevelt & 47th Avenue",41.865977479785,-87.742282748222
375,"Roosevelt & 49th Avenue",41.865921550812,-87.747024893761
376,"Roosevelt & 50th Avenue",41.865881601515,-87.749454975128
377,"Roosevelt & 51st Avenue",41.865853636993,-87.752003073692
379,"5300 W Roosevelt",41.865765748415,-87.75691151619
380,"Roosevelt & 54th Avenue",41.865737783841,-87.759255766869
381,"5500 W Roosevelt",41.865677859715,-87.762705087662
382,"Roosevelt & Central",41.865645900158,-87.764132022858
386,"Madison & Austin Terminal",41.880309663492,-87.774034738541
388,"Madison & Mayfield",41.880070021289,-87.771502733231
389,"Madison & Menard",41.880085997464,-87.769914865494
390,"Madison & Waller",41.880109961719,-87.768219709396
391,"Madison & Parkside",41.880141914044,-87.766642570496
393,"Madison & Pine",41.880257741091,-87.763209342957
394,"Madison & Lotus ",41.880285699312,-87.761970162392
395,"Madison & Long",41.880293687373,-87.760033607483
396,"Madison & Lockwood ",41.880325639607,-87.757807374001
397,"Madison & Laramie",41.88036158585,-87.755339741707
402,"Madison & Kilpatrick",41.880505370624,-87.743006944656
403,"Madison & Kenton",41.880545310781,-87.740732431412
406,"Madison & Kildare",41.880625191021,-87.733200788498
409,"Madison & Pulaski",41.880717053173,-87.725910544395
410,"Madison & Springfield",41.880745011194,-87.723399996758
411,"Madison & Hamlin",41.8807609872,-87.721018195152
412,"Madison & Central Park",41.880820897187,-87.715991735458
413,"Madison & St. Louis",41.880844861166,-87.713738679886
415,"Madison & Spaulding",41.880912759058,-87.708578109741
416,"Madison & Kedzie",41.880936723003,-87.706416249275
417,"Madison & Albany ",41.88097666289,-87.703138589859
420,"Madison & California",41.881064530556,-87.696003913879
421,"Madison & Washtenaw",41.881058333332,-87.694191666665
423,"Madison & Campbell ",41.88112044628,-87.688965797424
427,"Madison & Hoyne",41.881244259495,-87.679315209389
428,"Madison & Damen",41.881296181094,-87.67672419548
429,"Madison & United Center (1900 W)",41.881328132826,-87.674235105515
430,"Madison & Wood",41.881360084543,-87.671853303909
431,"Madison & Paulina",41.881396030205,-87.669525146484
432,"Madison & Ashland",41.881416000008,-87.667025327682
435,"Madison & Throop ",41.881499873115,-87.659772634506
436,"Madison & Racine ",41.881535818698,-87.657315731049
437,"Madison & Aberdeen ",41.881571764261,-87.654896378517
439,"Madison & Peoria",41.881667618997,-87.649816274643
440,"Halsted & Madison",41.882007103365,-87.647316455841
442,"Washington & Jefferson",41.883145361316,-87.64285326004
443,"Washington & Canal",41.883157342871,-87.640010118484
445,"Washington & Franklin",41.883217250611,-87.635482549667
446,"Washington & Lasalle",41.883217250611,-87.632601857185
447,"Washington & Dearborn",41.883237219846,-87.629570960999
448,"Washington & State",41.883221244459,-87.627494931221
449,"Washington & Wabash",41.883229232153,-87.625987529755
450,"Madison & Wabash",41.882130914862,-87.625998258591
452,"Madison & Clark",41.882063018264,-87.630686759949
453,"Madison & Wells",41.882023079055,-87.634098529816
454,"Madison & N. Wacker",41.881963170195,-87.637429833412
455,"Madison & Clinton",41.881891279489,-87.641034722328
456,"Madison & Jefferson",41.88186332197,-87.642574310303
458,"Madison & Peoria",41.881815394767,-87.649478316307
459,"Madison & Morgan",41.881775455404,-87.651913762093
460,"Madison & Aberdeen ",41.881735516015,-87.654252648354
462,"Madison & Throop ",41.881675606886,-87.65946149826
463,"Madison & Loomis ",41.881611703752,-87.662063241005
464,"Madison & Laflin",41.881571764261,-87.664552330971
465,"Madison & Ashland",41.881483897293,-87.666531801224
466,"Madison & Paulina",41.881463927511,-87.669106721878
468,"Madison & United Center (1900 W)",41.881392036243,-87.674256563187
469,"Madison & Damen",41.881364078506,-87.676455974579
470,"Madison & Hoyne",41.881316150929,-87.678912878036
473,"Madison & Western",41.881200325801,-87.686787843704
478,"Madison & Francisco",41.881096482404,-87.698568105698
479,"Madison & Sacramento",41.881060536573,-87.701073288918
480,"Madison & Albany ",41.881036572675,-87.703422904015
482,"Madison & Spaulding",41.88097666289,-87.708545923233
484,"Madison & St. Louis",41.880912759058,-87.713840603828
485,"Madison & Central Park",41.880884801111,-87.715981006622
486,"Madison & Hamlin",41.880828885181,-87.720975279808
487,"Madison & Springfield",41.880808915194,-87.72309422493
494,"Madison & Kenton ",41.88060522097,-87.740614414215
495,"Madison & Kilpatrick",41.880569274864,-87.742631435394
496,"Madison & Cicero",41.880545310781,-87.74512052536
497,"Madison & Lamon",41.88052134669,-87.747502326965
498,"Madison & Lavergne",41.880493388572,-87.749986052513
499,"Madison & Leclaire",41.880457442402,-87.752442955971
502,"Madison & Long",41.88036158585,-87.759947776794
505,"Madison & Central",41.880353597798,-87.764738202095
506,"Madison & Parkside",41.88033762169,-87.766406536102
507,"Madison & Waller",41.88031765155,-87.767978310585
508,"Madison & Menard",41.880281705281,-87.769662737846
509,"Madison & Mayfield",41.880245758992,-87.771711945534
510,"Chicago & Austin Terminal",41.89493013149,-87.774855494499
511,"Chicago & Mayfield",41.894734468542,-87.772409319878
512,"Chicago & Menard ",41.894762420428,-87.770290374756
513,"Chicago & Waller ",41.894782386054,-87.768042683601
515,"Chicago & Central",41.894822317287,-87.76556968689
516,"Chicago & Pine",41.894866241614,-87.76347219944
518,"Chicago & Lockwood",41.894902179677,-87.758156061172
520,"Chicago & Leclaire",41.89493013149,-87.753263711929
522,"Chicago & Lamon",41.894942110835,-87.748349905014
523,"Chicago & Cicero",41.894986035079,-87.746037840843
524,"Chicago & Kilpatrick",41.895033952402,-87.743645310402
525,"Chicago & Kilbourn ",41.895141766248,-87.738468647003
527,"Chicago & Kildare",41.895229614433,-87.733592391014
528,"Chicago & Keeler",41.89527353848,-87.731076478958
529,"Chicago & Karlov",41.895337427948,-87.728662490845
530,"Chicago & Pulaski",41.895369372659,-87.726232409477
531,"Chicago & Springfield",41.895385345008,-87.723711133003
535,"Chicago & St. Louis",41.895461213612,-87.71410882473
537,"Chicago & Spaulding",41.8955051375,-87.709087729454
538,"Chicago & Kedzie",41.895513123658,-87.70664691925
540,"Chicago & Sacramento",41.895569026737,-87.702559232712
543,"Chicago & Grand",41.89561295055,-87.699136734009
544,"Chicago & California",41.89563291591,-87.696862220764
545,"Chicago & Washtenaw",41.895640902052,-87.694346308708
547,"Chicago & Campbell",41.895696805019,-87.689437866211
548,"Chicago & Western",41.89570878422,-87.687007784843
550,"Chicago & Leavitt",41.895788645502,-87.682110071182
551,"Chicago & Hoyne",41.895832569164,-87.679631710052
552,"Chicago & Damen",41.895876492797,-87.677233815193
553,"Chicago & Wolcott",41.895920416399,-87.674723267555
556,"Chicago & Ashland",41.896056180068,-87.667481303215
557,"Chicago & Bishop",41.896100103547,-87.664139270782
559,"Chicago & Elizabeth ",41.896156006112,-87.659547328949
561,"Chicago & Milwaukee",41.896231873801,-87.655566930771
562,"Chicago & Ogden",41.896251838967,-87.65429019928
563,"Chicago & Sangamon ",41.89630374837,-87.651264667511
565,"Chicago & Halsted",41.896387601932,-87.647616863251
566,"700 W Chicago",41.89640756705,-87.64612019062
567,"Chicago & Larrabee",41.896467462365,-87.642751336098
569,"Chicago & Hudson",41.896475448403,-87.640224695206
571,"Chicago & Orleans",41.896531350639,-87.637365460396
572,"Chicago & Franklin (Brown Line)",41.896555308726,-87.635863423347
574,"Chicago & LaSalle",41.896587252827,-87.632961273193
575,"Chicago & Clark",41.896607217882,-87.631373405457
576,"Chicago & Dearborn",41.896639161958,-87.62991964817
577,"Chicago & State (Red Line)",41.896659126997,-87.62839615345
578,"Chicago & Wabash",41.896687078041,-87.626969218254
579,"Chicago & Rush",41.896699057056,-87.625692486763
580,"Chicago & Michigan",41.896707043065,-87.624528408051
582,"Chicago & Fairbanks",41.896750966095,-87.620708942413
584,"Fairbanks & Huron",41.895057911051,-87.620349526405
585,"Fairbanks & Erie",41.894315188778,-87.620333433151
587,"Fairbanks & Ohio",41.892314587437,-87.620269060135
589,"Grand & McClurg",41.891871331953,-87.617581486702
590,"Grand & Fairbanks/Columbus",41.891851365418,-87.620022296906
591,"Fairbanks & Ohio",41.892458345311,-87.620193958282
593,"Fairbanks & Erie",41.894075599106,-87.620242238045
594,"Fairbanks & Huron",41.894902179677,-87.620263695717
596,"Fairbanks & Chicago",41.896623189922,-87.620301246643
597,"Chicago & Mies Van Der Rohe",41.896798882094,-87.621738910675
599,"Chicago & Michigan",41.896762945099,-87.624496221542
600,"Chicago & Wabash",41.896750966095,-87.626700997353
601,"Chicago & State (Red Line)",41.896719022076,-87.628079652786
602,"Chicago & Dearborn",41.896699057056,-87.629613876343
603,"Chicago & Clark",41.896671106017,-87.631062269211
604,"Chicago & LaSalle",41.896655133989,-87.632526755333
606,"Chicago & Franklin (Brown Line)",41.896619196912,-87.635520100594
609,"Chicago & Hudson",41.896539336669,-87.639741897583
611,"Chicago & Larrabee",41.896527357624,-87.642606496811
612,"700 W Chicago",41.896463469346,-87.646163105965
613,"Chicago & Halsted",41.896435518204,-87.648169398308
615,"Chicago & Sangamon",41.896363643783,-87.651709914207
617,"Chicago Blue Line Station",41.896299755341,-87.655100226402
618,"Chicago & Racine",41.896255831999,-87.657401561737
620,"Chicago & Noble",41.896175971302,-87.662277817726
621,"Chicago & Greenview",41.896156006112,-87.664713263512
622,"Chicago & Ashland",41.896112082672,-87.667068243027
623,"Chicago & Paulina",41.896080138333,-87.669551968575
625,"Chicago & Wolcott",41.895988298269,-87.674497961998
629,"Chicago & Oakley",41.895800624686,-87.68426656723
631,"Chicago & Campbell",41.895752707938,-87.689158916473
633,"Chicago & Washtenaw",41.895700798087,-87.694142460823
636,"Chicago & Grand",41.895668853542,-87.699764370918
638,"Chicago & Sacramento",41.895624929767,-87.702687978745
641,"Chicago & Spaulding",41.895561040586,-87.708749771118
643,"Chicago & St. Louis",41.895529095971,-87.713765501976
644,"Chicago & Central Park",41.895497151341,-87.716131210327
647,"Chicago & Springfield",41.895445241282,-87.723721861839
648,"Chicago & Pulaski",41.895433262032,-87.725974917412
649,"Chicago & Karlov",41.895397324267,-87.728624939919
650,"Chicago & Keeler",41.895333434858,-87.731081843376
651,"Chicago & Kildare",41.895281524667,-87.733570933342
653,"Chicago & Kilbourn ",41.895205655849,-87.738296985626
654,"Chicago & Kilpatrick",41.895089855901,-87.743613123894
656,"Chicago & Lamon",41.895002007524,-87.748328447342
658,"Chicago & Leclaire",41.894986035079,-87.753269076347
660,"Chicago & Lockwood",41.894954090177,-87.758172154427
662,"Chicago & Pine",41.894918152143,-87.763477563858
663,"Chicago & Central",41.894903333334,-87.765113333332
665,"Chicago & Waller",41.894854262255,-87.767688632011
667,"Chicago & Mayfield",41.894790372303,-87.772420048714
668,"Grand & Nordica Terminal",41.924009359974,-87.801602482796
669,"Grand & Sayre",41.923518428591,-87.800862193108
670,"Grand & Newland",41.923534393899,-87.799022197723
671,"Grand & Newcastle ",41.923546367877,-87.797192931175
672,"Grand & Oak Park",41.923558341853,-87.795417308807
677,"Grand & Mobile",41.921917886227,-87.783073782921
680,"Grand & Austin",41.920548811899,-87.775713801384
681,"Grand & Marmora",41.92011373548,-87.773256897926
683,"Grand & Major",41.919207649381,-87.768353819847
685,"5500 W Grand",41.91825764221,-87.76317179203
686,"Grand & Long",41.917846500268,-87.760999202728
688,"Grand & Latrobe ",41.917211819643,-87.757624983788
689,"Grand & Laramie",41.916936390238,-87.756106853485
690,"Grand & Leclaire/Armitage",41.916816637952,-87.753526568413
691,"Grand & Lamon",41.915251854097,-87.7494764328
692,"Grand & Cicero",41.913950499528,-87.74615585804
693,"4701 W Grand",41.912972470195,-87.743634581566
694,"Grand & Kenton ",41.912154107604,-87.741563916206
695,"Grand & Kilbourn",41.911020358678,-87.738699316978
696,"Grand & Kostner",41.910122127803,-87.73640871048
